MovieID,Title,Year,Genre,No_View,Rating
2683,Austin Powers: The Spy Who Shagged Me (1999),1999,Comedy,1434,3.388423989
1785,King of New York (1990),1990,Action,360,3.388888889
3055,Felicia's Journey (1999),1999,Thriller,82,3.390243902
2689,Get Bruce (1999),1999,Documentary,41,3.390243902
2414,Young Sherlock Holmes (1985),1985,Action,1137,3.390501319
224,Don Juan DeMarco (1995),1995,Comedy,1158,3.39119171
964,Angel and the Badman (1947),1947,Western,51,3.392156863
350,"Client, The (1994)",1994,Drama,1545,3.39223301
144,"Brothers McMullen, The (1995)",1995,Comedy,433,3.3926097
3586,"Idolmaker, The (1980)",1980,Drama,28,3.392857143
3110,Country (1984),1984,Drama,33,3.393939394
86,White Squall (1996),1996,Adventure,472,3.394067797
2539,Analyze This (1999),1999,Comedy,616,3.394480519
3731,Cutter's Way (1981),1981,Drama,86,3.395348837
808,Alaska (1996),1996,Adventure,86,3.395348837
3771,"Golden Voyage of Sinbad, The (1974)",1974,Action,302,3.397350993
2427,"Thin Red Line, The (1998)",1998,Action,2409,3.398505604
3422,She's Gotta Have It (1986),1986,Comedy,420,3.4
3567,Bossa Nova (1999),1999,Comedy,35,3.4
1351,Blood & Wine (1997),1997,Drama,35,3.4
2675,Twice Upon a Yesterday (1998),1998,Comedy,30,3.4
3349,"Perils of Pauline, The (1947)",1947,Comedy,25,3.4
841,Eyes Without a Face (1959),1959,Horror,25,3.4
2201,"Paradine Case, The (1947)",1947,Drama,20,3.4
2962,Fever Pitch (1997),1997,Comedy,20,3.4
2219,Murder! (1930),1930,Mystery,20,3.4
189,Reckless (1995),1995,Comedy,15,3.4
3012,Battling Butler (1926),1926,Comedy,10,3.4
3293,Conceiving Ada (1997),1997,Drama,10,3.4
385,"Man of No Importance, A (1994)",1994,Drama,10,3.4
1071,For the Moment (1994),1994,Romance,10,3.4
1749,"Leading Man, The (1996)",1996,Romance,10,3.4
2557,I Stand Alone (Seul contre tous) (1998),1998,Drama,5,3.4
1471,Boys Life 2 (1997),1997,Drama,5,3.4
1059,William Shakespeare's Romeo and Juliet (1996),1996,Drama,958,3.400835073
1573,Face/Off (1997),1997,Action,4263,3.401125968
3250,Alive (1993),1993,Drama,366,3.401639344
85,Angels and Insects (1995),1995,Drama,388,3.402061856
1875,Clockwatchers (1997),1997,Comedy,164,3.402439024
3706,Angel Heart (1987),1987,Film-Noir,1344,3.404017857
57,Home for the Holidays (1995),1995,Drama,99,3.404040404
1014,Pollyanna (1960),1960,Children's,408,3.404411765
3608,Pee-wee's Big Adventure (1985),1985,Comedy,861,3.405342625
970,Beat the Devil (1954),1954,Comedy,74,3.405405405
1597,Conspiracy Theory (1997),1997,Action,3244,3.40567201
320,Suture (1993),1993,Film-Noir,64,3.40625
1093,"Doors, The (1991)",1991,Drama,1360,3.407352941
1255,Bad Taste (1987),1987,Comedy,108,3.407407407
3591,Mr. Mom (1983),1983,Comedy,1256,3.407643312
1372,Star Trek VI: The Undiscovered Country (1991),1991,Action,3003,3.40959041
2628,Star Wars: Episode I - The Phantom Menace (1999),1999,Action,9000,3.409777778
3446,Funny Bones (1995),1995,Comedy,39,3.41025641
7,Sabrina (1995),1995,Comedy,916,3.410480349
1807,"Cool Dry Place, A (1998)",1998,Drama,17,3.411764706
1116,"Single Girl, A (La Fille Seule) (1995)",1995,Drama,17,3.411764706
2923,Citizen's Band (a.k.a. Handle with Care) (1977),1977,Comedy,17,3.411764706
3185,Snow Falling on Cedars (1999),1999,Drama,398,3.412060302
1799,Suicide Kings (1997),1997,Crime,426,3.41314554
3179,Angela's Ashes (1999),1999,Drama,225,3.413333333
155,Beyond Rangoon (1995),1995,Drama,174,3.413793103
3223,"Zed & Two Noughts, A (1985)",1985,Drama,29,3.413793103
3221,"Draughtsman's Contract, The (1982)",1982,Drama,29,3.413793103
3740,Big Trouble in Little China (1986),1986,Action,1168,3.414383562
2245,Working Girl (1988),1988,Comedy,1028,3.414396887
3155,Anna and the King (1999),1999,Drama,666,3.414414414
3729,Shaft (1971),1971,Action,444,3.414414414
3450,Grumpy Old Men (1993),1993,Comedy,809,3.415327565
1701,Deconstructing Harry (1997),1997,Comedy,568,3.415492958
3628,Flying Tigers (1942),1942,Action,303,3.415841584
663,Kids in the Hall: Brain Candy (1996),1996,Comedy,264,3.416666667
2573,Tango (1998),1998,Drama,48,3.416666667
3640,"King in New York, A (1957)",1957,Comedy,24,3.416666667
3473,Jonah Who Will Be 25 in the Year 2000 (1976),1976,Comedy,24,3.416666667
2311,2010 (1984),1984,Mystery,940,3.417021277
2420,"Karate Kid, The (1984)",1984,Drama,493,3.417849899
1378,Young Guns (1988),1988,Action,1686,3.418149466
1051,Trees Lounge (1996),1996,Drama,98,3.418367347
500,Mrs. Doubtfire (1993),1993,Comedy,838,3.420047733
1518,Breakdown (1997),1997,Action,708,3.420903955
1587,Conan the Barbarian (1982),1982,Action,1144,3.421328671
2527,Westworld (1973),1973,Action,2544,3.421383648
361,It Could Happen to You (1994),1994,Drama,536,3.421641791
2665,Earth Vs. the Flying Saucers (1956),1956,Sci-Fi,71,3.422535211
2572,10 Things I Hate About You (1999),1999,Comedy,1400,3.422857143
2344,Runaway Train (1985),1985,Action,804,3.422885572
1922,Whatever (1998),1998,Drama,52,3.423076923
1880,Lawn Dogs (1997),1997,Drama,26,3.423076923
2134,Weird Science (1985),1985,Comedy,510,3.423529412
45,To Die For (1995),1995,Comedy,1088,3.424632353
266,Legends of the Fall (1994),1994,Drama,2820,3.425531915
2470,Crocodile Dundee (1986),1986,Adventure,1824,3.426535088
3524,Arthur (1981),1981,Comedy,1068,3.426966292
1569,My Best Friend's Wedding (1997),1997,Comedy,1640,3.42804878
1619,Seven Years in Tibet (1997),1997,Drama,724,3.428176796
2141,"American Tail, An (1986)",1986,Animation,1212,3.428217822
2996,Music of the Heart (1999),1999,Drama,133,3.428571429
1112,Palookaville (1996),1996,Action,70,3.428571429
2627,Endurance (1998),1998,Documentary,28,3.428571429
1153,Raw Deal (1948),1948,Film-Noir,14,3.428571429
2760,"Gambler, The (A J锟紧锟诫os) (1997)",1997,Drama,7,3.428571429
3370,Betrayed (1988),1988,Drama,172,3.430232558
1794,Love and Death on Long Island (1997),1997,Comedy,302,3.430463576
2100,Splash (1984),1984,Comedy,3489,3.430782459
3550,"Hunger, The (1983)",1983,Horror,160,3.43125
896,Wild Reeds (1994),1994,Drama,51,3.431372549
2280,Clay Pigeons (1998),1998,Crime,125,3.432
648,Mission: Impossible (1996),1996,Action,4581,3.432874918
708,"Truth About Cats & Dogs, The (1996)",1996,Comedy,1358,3.434462445
2867,Fright Night (1985),1985,Comedy,612,3.434640523
1883,Bulworth (1998),1998,Comedy,664,3.435240964
2889,"Mystery, Alaska (1999)",1999,Comedy,287,3.43554007
2736,Brighton Beach Memoirs (1986),1986,Comedy,225,3.435555556
3643,"Fighting Seabees, The (1944)",1944,Action,303,3.435643564
1645,"Devil's Advocate, The (1997)",1997,Crime,3304,3.435835351
848,"Spitfire Grill, The (1996)",1996,Drama,156,3.435897436
2287,Them! (1954),1954,Sci-Fi,840,3.439285714
2455,"Fly, The (1986)",1986,Horror,2142,3.440709617
3107,Backdraft (1991),1991,Action,1738,3.440736479
1722,Tomorrow Never Dies (1997),1997,Action,2586,3.44199536
112,Rumble in the Bronx (1995),1995,Action,1710,3.443859649
1477,Love Jones (1997),1997,Romance,27,3.444444444
1087,Madame Butterfly (1995),1995,Musical,18,3.444444444
2933,"Fire Within, The (Le Feu Follet) (1963)",1963,Drama,9,3.444444444
1567,"Last Time I Committed Suicide, The (1997)",1997,Drama,9,3.444444444
2984,On Any Sunday (1971),1971,Documentary,9,3.444444444
3140,"Three Ages, The (1923)",1923,Comedy,9,3.444444444
1441,Benny & Joon (1993),1993,Comedy,962,3.444906445
353,"Crow, The (1994)",1994,Action,2202,3.445504087
1805,Wild Things (1998),1998,Crime,2504,3.445686901
574,Spanking the Monkey (1994),1994,Comedy,350,3.445714286
43,Restoration (1995),1995,Drama,166,3.445783133
1033,"Fox and the Hound, The (1981)",1981,Animation,574,3.449477352
68,French Twist (Gazon maudit) (1995),1995,Comedy,120,3.45
960,Angel on My Shoulder (1946),1946,Crime,40,3.45
3128,"Map of the World, A (1999)",1999,Drama,51,3.450980392
2985,Robocop (1987),1987,Action,3687,3.451586656
3404,Titanic (1953),1953,Action,438,3.452054795
3020,Falling Down (1993),1993,Action,1048,3.452290076
2842,Best Laid Plans (1999),1999,Crime,84,3.452380952
2015,"Absent Minded Professor, The (1961)",1961,Children's,1140,3.452631579
230,Dolores Claiborne (1994),1994,Drama,698,3.452722063
3554,Love and Basketball (2000),2000,Drama,238,3.453781513
3503,Solaris (Solyaris) (1972),1972,Drama,286,3.454545455
2045,"Far Off Place, A (1993)",1993,Adventure,220,3.454545455
3738,"Sugarland Express, The (1974)",1974,Drama,77,3.454545455
2281,Monument Ave. (1998),1998,Crime,11,3.454545455
2013,"Poseidon Adventure, The (1972)",1972,Action,1244,3.454983923
2272,One True Thing (1998),1998,Drama,112,3.455357143
2738,Crimes of the Heart (1986),1986,Comedy,158,3.455696203
163,Desperado (1995),1995,Action,1620,3.457407407
3598,Hamlet (2000),2000,Drama,179,3.458100559
2880,Operation Condor 2 (Longxiong hudi) (1990),1990,Action,216,3.458333333
1406,"C锟津锟巾onie, La (1995)",1995,Drama,24,3.458333333
3298,Boiler Room (2000),2000,Drama,590,3.459322034
1669,"Tango Lesson, The (1997)",1997,Romance,37,3.459459459
99,Heidi Fleiss: Hollywood Madam (1995),1995,Documentary,50,3.46
2474,"Color of Money, The (1986)",1986,Drama,343,3.460641399
2463,Ruthless People (1986),1986,Comedy,475,3.461052632
3699,Starman (1984),1984,Adventure,3460,3.461271676
2466,Belizaire the Cajun (1986),1986,Drama,13,3.461538462
3633,On Her Majesty's Secret Service (1969),1969,Action,353,3.461756374
2879,Operation Condor (Feiying gaiwak) (1990),1990,Action,492,3.463414634
661,James and the Giant Peach (1996),1996,Animation,1575,3.464761905
1129,Escape from New York (1981),1981,Action,3536,3.464932127
2046,Flight of the Navigator (1986),1986,Adventure,1608,3.46641791
477,What's Love Got to Do with It? (1993),1993,Drama,195,3.466666667
2388,Steam: The Turkish Bath (Hamam) (1997),1997,Drama,30,3.466666667
3283,Minnie and Moskowitz (1971),1971,Action,15,3.466666667
3676,Eraserhead (1977),1977,Drama,398,3.467336683
2232,Cube (1997),1997,Sci-Fi,466,3.467811159
1596,Career Girls (1997),1997,Drama,32,3.46875
2727,Killer's Kiss (1955),1955,Film-Noir,32,3.46875
2528,Logan's Run (1976),1976,Action,1878,3.469648562
3770,Dreamscape (1984),1984,Adventure,1352,3.470414201
3529,"Postman Always Rings Twice, The (1981)",1981,Crime,310,3.470967742
650,Moll Flanders (1996),1996,Drama,89,3.471910112
2518,Night Shift (1982),1982,Comedy,294,3.472789116
1770,B. Monkey (1998),1998,Romance,38,3.473684211
178,Love & Human Remains (1993),1993,Comedy,19,3.473684211
3161,Onegin (1999),1999,Drama,19,3.473684211
2090,"Rescuers, The (1977)",1977,Animation,498,3.473895582
1648,"House of Yes, The (1997)",1997,Comedy,582,3.474226804
2929,Reds (1981),1981,Drama,215,3.474418605
3018,Re-Animator (1985),1985,Horror,248,3.475806452
1194,Up in Smoke (1978),1978,Comedy,212,3.476415094
3627,Carnival of Souls (1962),1962,Horror,214,3.476635514
837,Matilda (1996),1996,Children's,436,3.47706422
2167,Blade (1998),1998,Action,2427,3.477132262
175,Kids (1995),1995,Drama,220,3.477272727
1812,Wide Awake (1998),1998,Children's,132,3.477272727
3186,"Girl, Interrupted (1999)",1999,Drama,431,3.477958237
1554,"Pillow Book, The (1995)",1995,Drama,276,3.47826087
961,Little Lord Fauntleroy (1936),1936,Drama,23,3.47826087
785,Kingpin (1996),1996,Comedy,765,3.478431373
3087,Scrooged (1988),1988,Comedy,516,3.478682171
832,Ransom (1996),1996,Drama,1128,3.478723404
3318,Deterrence (1998),1998,Thriller,48,3.479166667
2159,Henry: Portrait of a Serial Killer (1990),1990,Crime,438,3.479452055
1031,Bedknobs and Broomsticks (1971),1971,Adventure,957,3.479623824
2305,Slam (1998),1998,Drama,25,3.48
1042,That Thing You Do! (1996),1996,Comedy,528,3.481060606
3760,"Kentucky Fried Movie, The (1977)",1977,Comedy,305,3.481967213
3261,Singles (1992),1992,Comedy,1287,3.482517483
1152,He Walked by Night (1948),1948,Crime,87,3.482758621
183,Mute Witness (1994),1994,Thriller,29,3.482758621
2294,Antz (1998),1998,Animation,1290,3.48372093
1047,"Long Kiss Goodnight, The (1996)",1996,Action,868,3.483870968
1151,Faust (1994),1994,Animation,93,3.483870968
718,"Visitors, The (Les Visiteurs) (1993)",1993,Comedy,66,3.484848485
3174,Man on the Moon (1999),1999,Comedy,1748,3.485125858
1535,Love! Valour! Compassion! (1997),1997,Drama,206,3.485436893
417,Barcelona (1994),1994,Comedy,416,3.485576923
1347,"Nightmare on Elm Street, A (1984)",1984,Horror,451,3.485587583
1268,Pump Up the Volume (1990),1990,Drama,317,3.485804416
1904,Henry Fool (1997),1997,Comedy,226,3.486725664
1476,Private Parts (1997),1997,Comedy,998,3.486973948
335,"Underneath, The (1995)",1995,Mystery,82,3.487804878
2097,Something Wicked This Way Comes (1983),1983,Children's,426,3.488262911
2112,Grand Canyon (1991),1991,Crime,692,3.488439306
1747,Wag the Dog (1997),1997,Comedy,1814,3.48952591
1777,"Wedding Singer, The (1998)",1998,Comedy,1818,3.489548955
316,Stargate (1994),1994,Action,3348,3.490143369
506,Orlando (1993),1993,Drama,114,3.49122807
2753,"Bedroom Window, The (1987)",1987,Thriller,57,3.49122807
3734,Prince of the City (1981),1981,Drama,57,3.49122807
2891,"Happy, Texas (1999)",1999,Comedy,185,3.491891892
1465,Rosewood (1997),1997,Drama,126,3.492063492
1909,"X-Files: Fight the Future, The (1998)",1998,Mystery,2988,3.492971888
2077,"Journey of Natty Gann, The (1985)",1985,Adventure,308,3.493506494
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",1995,Comedy,170,3.494117647
851,Basquiat (1996),1996,Drama,127,3.496062992
2048,"Great Mouse Detective, The (1986)",1986,Animation,262,3.496183206
2193,Willow (1988),1988,Action,2406,3.496259352
587,Ghost (1990),1990,Comedy,3372,3.496441281
802,Phenomenon (1996),1996,Drama,854,3.496487119
2005,"Goonies, The (1985)",1985,Adventure,2148,3.497206704
339,While You Were Sleeping (1995),1995,Comedy,1346,3.499257058
1485,Liar Liar (1997),1997,Comedy,666,3.5
229,Death and the Maiden (1994),1994,Drama,216,3.5
1670,Welcome To Sarajevo (1997),1997,Drama,164,3.5
242,Farinelli: il castrato (1994),1994,Drama,160,3.5
2939,Niagara (1953),1953,Drama,104,3.5
2056,In Search of the Castaways (1962),1962,Adventure,36,3.5
2215,Rich and Strange (1932),1932,Comedy,24,3.5
3756,"Golden Bowl, The (2000)",2000,Drama,24,3.5
1657,Wonderland (1997),1997,Documentary,20,3.5
1504,Hollow Reed (1996),1996,Drama,16,3.5
3333,"Killing of Sister George, The (1968)",1968,Drama,16,3.5
3154,Blood on the Sun (1945),1945,Drama,16,3.5
863,Celestial Clockwork (1994),1994,Comedy,10,3.5
2994,"City, The (1998)",1998,Drama,10,3.5
2127,"First Love, Last Rites (1997)",1997,Drama,8,3.5
1149,JLG/JLG - autoportrait de d锟姐embre (1994),1994,Documentary,8,3.5
682,Tigrero: A Film That Was Never Made (1994),1994,Documentary,8,3.5
37,Across the Sea of Time (1995),1995,Documentary,8,3.5
3303,Black Tar Heroin: The Dark End of the Street (1999),1999,Documentary,6,3.5
1685,"I Love You, I Love You Not (1996)",1996,Romance,6,3.5
3337,I'll Never Forget What's 'is Name (1967),1967,Comedy,4,3.5
3381,Slaves to the Underground (1997),1997,Comedy,4,3.5
2578,"Sticky Fingers of Time, The (1997)",1997,Sci-Fi,4,3.5
3413,Impact (1949),1949,Crime,4,3.5
3377,Hangmen Also Die (1943),1943,Drama,4,3.5
3236,Zachariah (1971),1971,Western,2,3.5
712,Captives (1994),1994,Drama,2,3.5
2543,Six Ways to Sunday (1997),1997,Comedy,2,3.5
2251,"Cabinet of Dr. Ramirez, The (1991)",1991,Comedy,2,3.5
1360,Identification of a Woman (Identificazione di una donna) (1982),1982,Drama,2,3.5
530,Second Best (1994),1994,Drama,2,3.5
3295,Raining Stones (1993),1993,Drama,2,3.5
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995,Documentary,2,3.5
3084,Home Page (1999),1999,Documentary,2,3.5
679,"Run of the Country, The (1995)",1995,Drama,2,3.5
1364,Zero Kelvin (Kj锟津lighetens kj锟紧ere) (1995),1995,Action,2,3.5
3131,Broadway Damage (1997),1997,Comedy,2,3.5
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",1998,Documentary,2,3.5
2989,For Your Eyes Only (1981),1981,Action,425,3.501176471
333,Tommy Boy (1995),1995,Comedy,410,3.502439024
2550,"Haunting, The (1963)",1963,Horror,366,3.50273224
1699,"Butcher Boy, The (1998)",1998,Drama,155,3.503225806
1688,Anastasia (1997),1997,Animation,912,3.503289474
3176,"Talented Mr. Ripley, The (1999)",1999,Drama,3993,3.503380917
1897,High Art (1998),1998,Drama,266,3.503759398
3398,"Muppets Take Manhattan, The (1984)",1984,Children's,682,3.504398827
2782,Pit and the Pendulum (1961),1961,Horror,107,3.504672897
2707,Arlington Road (1999),1999,Thriller,634,3.504731861
1916,Buffalo 66 (1998),1998,Action,1062,3.505649718
2490,Payback (1999),1999,Action,1546,3.505821475
1401,Ghosts of Mississippi (1996),1996,Drama,162,3.50617284
1190,Tie Me Up! Tie Me Down! (1990),1990,Drama,132,3.507575758
2240,My Bodyguard (1980),1980,Drama,238,3.508403361
780,Independence Day (ID4) (1996),1996,Action,5190,3.510404624
3320,Mifune (Mifunes sidste sang) (1999),1999,Comedy,90,3.511111111
3502,My Life (1993),1993,Drama,88,3.511363636
2630,Besieged (L' Assedio) (1998),1998,Drama,41,3.512195122
861,Supercop (1992),1992,Action,546,3.512820513
3169,"Falcon and the Snowman, The (1984)",1984,Drama,253,3.513833992
1870,"Dancer, Texas Pop. 81 (1998)",1998,Comedy,144,3.513888889
2370,"Emerald Forest, The (1985)",1985,Action,426,3.514084507
2774,Better Than Chocolate (1999),1999,Comedy,136,3.514705882
3125,"End of the Affair, The (1999)",1999,Drama,200,3.515
3211,"Cry in the Dark, A (1988)",1988,Drama,66,3.515151515
2766,"Adventures of Sebastian Cole, The (1998)",1998,Comedy,66,3.515151515
2205,Mr. & Mrs. Smith (1941),1941,Comedy,33,3.515151515
760,Stalingrad (1993),1993,War,33,3.515151515
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1997,Drama,182,3.516483516
3081,Sleepy Hollow (1999),1999,Horror,2132,3.516885553
2009,Soylent Green (1973),1973,Sci-Fi,844,3.518957346
2282,Pecker (1998),1998,Comedy,632,3.518987342
2166,Return to Paradise (1998),1998,Drama,288,3.520833333
2874,"Pajama Game, The (1957)",1957,Comedy,67,3.52238806
507,"Perfect World, A (1993)",1993,Action,616,3.522727273
991,Michael Collins (1996),1996,Drama,340,3.523529412
368,Maverick (1994),1994,Action,2406,3.523690773
2074,"Night Porter, The (Il Portiere di notte) (1974)",1974,Drama,21,3.523809524
2227,"Lodger, The (1926)",1926,Thriller,21,3.523809524
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",1993,Drama,21,3.523809524
253,Interview with the Vampire (1994),1994,Drama,1476,3.524390244
346,Backbeat (1993),1993,Drama,240,3.525
2211,Secret Agent (1936),1936,Thriller,19,3.526315789
104,Happy Gilmore (1996),1996,Comedy,682,3.526392962
269,My Crazy Life (Mi vida loca) (1993),1993,Drama,55,3.527272727
2278,Ronin (1998),1998,Action,2418,3.527295285
482,Killing Zoe (1994),1994,Thriller,176,3.528409091
3327,Beyond the Mat (2000),2000,Documentary,134,3.529850746
26,Othello (1995),1995,Drama,100,3.53
3118,Tumbleweeds (1999),1999,Drama,66,3.53030303
1083,"Great Race, The (1965)",1965,Comedy,328,3.530487805
1859,Taste of Cherry (1997),1997,Drama,32,3.53125
2022,"Last Temptation of Christ, The (1988)",1988,Drama,254,3.531496063
514,"Ref, The (1994)",1994,Comedy,346,3.531791908
1755,Shooting Fish (1997),1997,Romance,30,3.533333333
2101,Squanto: A Warrior's Tale (1994),1994,Adventure,30,3.533333333
751,Careful (1992),1992,Comedy,15,3.533333333
2640,Superman (1978),1978,Action,3666,3.536824877
2633,"Mummy, The (1932)",1932,Horror,324,3.537037037
2037,Candleshoe (1977),1977,Adventure,162,3.537037037
2407,Cocoon (1985),1985,Comedy,2012,3.53777336
2499,God Said 'Ha!' (1998),1998,Comedy,52,3.538461538
2998,Dreaming of Joseph Lees (1998),1998,Romance,13,3.538461538
3555,U-571 (2000),2000,Action,1816,3.539647577
1056,Jude (1996),1996,Drama,50,3.54
3032,"Omega Man, The (1971)",1971,Sci-Fi,224,3.540178571
10,GoldenEye (1995),1995,Action,2664,3.540540541
147,"Basketball Diaries, The (1995)",1995,Drama,181,3.541436464
1370,Die Hard 2 (1990),1990,Action,2270,3.54185022
1092,Basic Instinct (1992),1992,Mystery,1502,3.541944075
1542,Brassed Off (1996),1996,Comedy,714,3.542016807
390,Faster Pussycat! Kill! Kill! (1965),1965,Action,177,3.542372881
14,Nixon (1995),1995,Drama,153,3.54248366
2001,Lethal Weapon 2 (1989),1989,Action,4044,3.545004946
962,They Made Me a Criminal (1939),1939,Crime,22,3.545454545
2830,Cabaret Balkan (Bure Baruta) (1998),1998,Drama,11,3.545454545
3501,Murphy's Romance (1985),1985,Comedy,538,3.546468401
610,Heavy Metal (1981),1981,Action,3090,3.546925566
2899,Gulliver's Travels (1939),1939,Adventure,351,3.547008547
222,Circle of Friends (1995),1995,Drama,658,3.547112462
454,"Firm, The (1993)",1993,Drama,1648,3.547330097
180,Mallrats (1995),1995,Comedy,451,3.54767184
3466,Heart and Souls (1993),1993,Comedy,438,3.547945205
2883,Mumford (1999),1999,Comedy,277,3.548736462
141,"Birdcage, The (1996)",1996,Comedy,682,3.549853372
956,Penny Serenade (1941),1941,Drama,80,3.55
2730,Barry Lyndon (1975),1975,Drama,169,3.550295858
1061,Sleepers (1996),1996,Crime,748,3.550802139
2086,One Magic Christmas (1985),1985,Drama,58,3.551724138
2348,Sid and Nancy (1986),1986,Drama,304,3.552631579
647,Courage Under Fire (1996),1996,Drama,882,3.553287982
3372,"Bridge at Remagen, The (1969)",1969,Action,112,3.553571429
1415,"Thieves (Voleurs, Les) (1996)",1996,Crime,108,3.555555556
1865,Wild Man Blues (1998),1998,Documentary,54,3.555555556
2834,"Very Thought of You, The (1998)",1998,Comedy,36,3.555555556
3047,Experience Preferred... But Not Essential (1982),1982,Drama,18,3.555555556
3121,"Hitch-Hiker, The (1953)",1953,Film-Noir,18,3.555555556
1810,Primary Colors (1998),1998,Drama,353,3.558073654
1310,Hype! (1996),1996,Documentary,43,3.558139535
1057,Everyone Says I Love You (1996),1996,Comedy,822,3.558394161
211,"Browning Version, The (1994)",1994,Drama,34,3.558823529
412,"Age of Innocence, The (1993)",1993,Drama,295,3.559322034
3213,Batman: Mask of the Phantasm (1993),1993,Animation,464,3.560344828
156,Blue in the Face (1995),1995,Comedy,66,3.560606061
165,Die Hard: With a Vengeance (1995),1995,Action,1650,3.561212121
2006,"Mask of Zorro, The (1998)",1998,Action,2949,3.561546287
1337,"Body Snatcher, The (1945)",1945,Horror,64,3.5625
2711,My Life So Far (1999),1999,Drama,32,3.5625
2173,"Navigator: A Mediaeval Odyssey, The (1988)",1988,Adventure,330,3.563636364
377,Speed (1994),1994,Action,4950,3.565454545
1013,"Parent Trap, The (1961)",1961,Children's,516,3.565891473
2820,Hamlet (1964),1964,Drama,53,3.566037736
2273,Rush Hour (1998),1998,Action,1254,3.566188198
522,Romper Stomper (1992),1992,Action,166,3.56626506
164,Devil in a Blue Dress (1995),1995,Crime,1516,3.567282322
1295,"Unbearable Lightness of Being, The (1988)",1988,Drama,266,3.567669173
2181,Marnie (1964),1964,Thriller,118,3.56779661
2174,Beetlejuice (1988),1988,Comedy,2990,3.567892977
1660,Eve's Bayou (1997),1997,Drama,179,3.569832402
171,Jeffrey (1995),1995,Comedy,93,3.569892473
766,I Shot Andy Warhol (1996),1996,Drama,100,3.57
1672,"Rainmaker, The (1997)",1997,Drama,321,3.570093458
3763,F/X (1986),1986,Action,2103,3.570613409
280,Murder in the First (1995),1995,Drama,424,3.570754717
3726,Assault on Precinct 13 (1976),1976,Action,196,3.571428571
976,"Farewell to Arms, A (1932)",1932,Romance,112,3.571428571
3304,Blue Collar (1978),1978,Crime,112,3.571428571
2626,Edge of Seventeen (1998),1998,Comedy,105,3.571428571
1696,Bent (1997),1997,Drama,56,3.571428571
2079,Kidnapped (1960),1960,Children's,28,3.571428571
567,Kika (1993),1993,Drama,14,3.571428571
3492,"Son of the Sheik, The (1926)",1926,Adventure,14,3.571428571
2304,Love Is the Devil (1998),1998,Drama,7,3.571428571
2061,Full Tilt Boogie (1997),1997,Documentary,7,3.571428571
844,"Story of Xinghua, The (1993)",1993,Drama,7,3.571428571
2394,"Prince of Egypt, The (1998)",1998,Animation,1158,3.571675302
2403,First Blood (1982),1982,Action,397,3.571788413
963,"Inspector General, The (1949)",1949,Musical,54,3.574074074
1407,Scream (1996),1996,Horror,1772,3.575620767
2187,Stage Fright (1950),1950,Mystery,52,3.576923077
1380,Grease (1978),1978,Comedy,2451,3.577723378
3476,Jacob's Ladder (1990),1990,Horror,2001,3.578710645
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),1934,Comedy,81,3.580246914
2182,"Wrong Man, The (1956)",1956,Drama,294,3.581632653
1120,"People vs. Larry Flynt, The (1996)",1996,Drama,456,3.583333333
864,"Wife, The (1995)",1995,Comedy,24,3.583333333
106,Nobody Loves Me (Keiner liebt mich) (1994),1994,Comedy,24,3.583333333
1511,A Chef in Love (1996),1996,Comedy,24,3.583333333
1721,Titanic (1997),1997,Drama,3092,3.583441138
3700,"Brother from Another Planet, The (1984)",1984,Drama,492,3.585365854
1286,Somewhere in Time (1980),1980,Drama,570,3.585964912
1017,Swiss Family Robinson (1960),1960,Adventure,552,3.586956522
571,"Wedding Gift, The (1994)",1994,Drama,34,3.588235294
2185,I Confess (1953),1953,Thriller,17,3.588235294
1608,Air Force One (1997),1997,Action,2152,3.588289963
2423,Christmas Vacation (1989),1989,Comedy,515,3.588349515
151,Rob Roy (1995),1995,Drama,1662,3.588447653
3417,"Crimson Pirate, The (1952)",1952,Adventure,219,3.589041096
805,"Time to Kill, A (1996)",1996,Drama,344,3.590116279
2436,Tea with Mussolini (1999),1999,Comedy,122,3.590163934
2301,History of the World: Part I (1981),1981,Comedy,371,3.590296496
2870,Barefoot in the Park (1967),1967,Comedy,193,3.590673575
2237,Without Limits (1998),1998,Drama,44,3.590909091
1290,Some Kind of Wonderful (1987),1987,Drama,460,3.591304348
1631,"Assignment, The (1997)",1997,Thriller,49,3.591836735
2991,Live and Let Die (1973),1973,Action,422,3.592417062
3685,Prizzi's Honor (1985),1985,Comedy,1635,3.59266055
2291,Edward Scissorhands (1990),1990,Drama,2946,3.592668024
2371,Fletch (1985),1985,Comedy,599,3.594323873
2443,Playing by Heart (1998),1998,Drama,252,3.595238095
1414,Mother (1996),1996,Comedy,168,3.595238095
2085,101 Dalmatians (1961),1961,Animation,1130,3.596460177
2570,"Walk on the Moon, A (1999)",1999,Drama,204,3.598039216
2184,"Trouble with Harry, The (1955)",1955,Mystery,294,3.598639456
2065,"Purple Rose of Cairo, The (1985)",1985,Comedy,1437,3.599164927
